
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 41 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  04.02.2026 01:49:35.056

TimeStamp, fr_w      , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot_w    , plsol_w   , pus_w     , pvdkds_w  , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
  116.150, 0.793763  , 0         , 1         , 0         , 4.38889   , 788       , 985.078   , 985.078   , 982.109   , 0.742189  , 0.742189  , 0.410157  , 1.21094   , 28.9922   , 90.7266   , 90.75     , 30.3047   , 385       , 2.396     , 0         , 2.35294   , 0         , 10.5      
  116.200, 0.793763  , 0         , 1         , 0         , 4.83334   , 787.5     , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.410157  , 1.17188   , 29.3438   , 90.7266   , 90.75     , 30.3516   , 385       , 2.528     , 0         , 2.35294   , 0         , 10.5      
  116.250, 0.793763  , 0         , 1         , 0         , 4.63889   , 788.5     , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.410157  , 1.17188   , 29.5078   , 90.7266   , 90.75     , 30.375    , 385       , 2.472     , 0         , 2.35294   , 0         , 9         
  116.300, 0.793763  , 0         , 1         , 0         , 4.19445   , 790       , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.429689  , 1.17188   , 29.2734   , 90.7266   , 90.75     , 30.3047   , 385       , 2.376     , 0         , 2.35294   , 0         , 8.25      
  116.350, 0.793763  , 0         , 1         , 0         , 3.63889   , 790.75    , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.429689  , 1.17188   , 28.7109   , 90.7266   , 90.75     , 30.3047   , 385       , 2.324     , 0         , 2.35294   , 0         , 8.25      
  116.400, 0.793763  , 0         , 1         , 0         , 4.44445   , 787.75    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.742189  , 0.44922   , 1.17188   , 28.7813   , 90.7266   , 90.75     , 30.2578   , 385       , 2.416     , 0         , 2.35294   , 0         , 11.25     
  116.450, 0.793763  , 0         , 1         , 0         , 4.55556   , 792       , 985.078   , 985.078   , 982.109   , 0.820315  , 0.742189  , 0.44922   , 1.17188   , 28.7813   , 90.7266   , 90.75     , 30.2813   , 385       , 2.408     , 0         , 2.35294   , 0         , 11.25     
  116.500, 0.793763  , 0         , 1         , 0         , 4.16667   , 795       , 985.078   , 985.078   , 982.109   , 0.859377  , 0.742189  , 0.44922   , 1.17188   , 28.6406   , 90.7266   , 90.75     , 30.1875   , 385       , 2.348     , 0         , 2.35294   , 0         , 9.75      
  116.550, 0.793763  , 0         , 1         , 0         , 5.27778   , 797.75    , 985.078   , 985.078   , 982.109   , 0.859377  , 0.742189  , 0.44922   , 1.17188   , 29.2969   , 90.7266   , 90.75     , 30.0469   , 385       , 2.692     , 0         , 2.35294   , 0         , 9         
  116.600, 0.793763  , 0         , 1         , 0         , 4.91667   , 800.75    , 985.078   , 985.078   , 982.109   , 0.859377  , 0.742189  , 0.468751  , 1.21094   , 30.6563   , 90.7266   , 90.75     , 29.8125   , 385       , 2.68      , 0         , 2.35294   , 0         , 3         
  116.650, 0.793763  , 0         , 1         , 0         , 4.75      , 799.5     , 985.078   , 985.078   , 982.109   , 0.859377  , 0.742189  , 0.468751  , 1.21094   , 30.7031   , 90.75     , 90.75     , 29.7891   , 385       , 2.576     , 0         , 2.35294   , 0         , 3         
  116.700, 0.793763  , 0         , 1         , 0         , 5.11112   , 794.25    , 985.078   , 985.078   , 982.109   , 0.89844   , 0.781252  , 0.468751  , 1.21094   , 31.0313   , 90.7266   , 90.75     , 29.7891   , 385       , 2.704     , 0         , 2.35294   , 0         , 3         
  116.750, 0.793763  , 0         , 1         , 0         , 4.61111   , 788       , 985.078   , 985.078   , 979.453   , 0.89844   , 0.781252  , 0.468751  , 1.21094   , 31.2422   , 90.7266   , 90.75     , 29.9063   , 385       , 2.548     , 0         , 2.35294   , 0         , 2.25      
  116.800, 0.793763  , 0         , 1         , 0         , 4.55556   , 786.5     , 985.078   , 985.078   , 982.109   , 0.937502  , 0.781252  , 0.468751  , 1.25      , 31.125    , 90.7266   , 90.75     , 30.1172   , 385       , 2.504     , 0         , 2.35294   , 0         , 3         
  116.850, 0.793763  , 0         , 1         , 0         , 4.05556   , 775       , 985.078   , 985.078   , 982.109   , 0.937502  , 0.781252  , 0.468751  , 1.25      , 30.7031   , 90.7266   , 90.75     , 30.2578   , 385       , 2.42      , 0         , 2.35294   , 0         , 5.25      
  116.900, 0.793763  , 0         , 1         , 0         , 4.61111   , 768.75    , 985.078   , 985.078   , 982.109   , 0.937502  , 0.820315  , 0.468751  , 1.25      , 30.6328   , 90.7266   , 90.75     , 31.2188   , 385       , 2.512     , 0         , 2.35294   , 0         , 12        
  116.950, 0.793763  , 0         , 1         , 0         , 4.27778   , 772.25    , 985.078   , 985.078   , 982.109   , 0.937502  , 0.820315  , 0.468751  , 1.25      , 30.4453   , 90.7266   , 90.75     , 31.1484   , 385       , 2.432     , 0         , 2.35294   , 0         , 10.5      
  117.000, 0.793763  , 0         , 1         , 0         , 4.22223   , 775.5     , 985.078   , 985.078   , 982.109   , 0.976565  , 0.859377  , 0.44922   , 1.25      , 30.2109   , 90.7266   , 90.75     , 30.9375   , 385       , 2.42      , 0         , 2.35294   , 0         , 9.75      
  117.050, 0.793763  , 0         , 1         , 0         , 4.22223   , 779.5     , 985.078   , 985.078   , 982.109   , 0.976565  , 0.859377  , 0.44922   , 1.25      , 30.0234   , 90.7266   , 90.75     , 30.7969   , 385       , 2.412     , 0         , 2.35294   , 0         , 9         
  117.100, 0.793763  , 0         , 1         , 0         , 4.25      , 786       , 985.078   , 985.078   , 982.109   , 0.976565  , 0.859377  , 0.44922   , 1.21094   , 29.6953   , 90.7266   , 90.75     , 30.6094   , 385       , 2.4       , 0         , 2.35294   , 0         , 8.25      
  117.150, 0.793763  , 0         , 1         , 0         , 4.16667   , 786.5     , 985.078   , 985.078   , 982.109   , 0.976565  , 0.859377  , 0.44922   , 1.21094   , 29.4609   , 90.7266   , 90.75     , 30.4922   , 385       , 2.392     , 0         , 2.35294   , 0         , 9         
  117.200, 0.793763  , 0         , 1         , 0         , 4.19445   , 787.5     , 985.078   , 985.078   , 982.109   , 0.976565  , 0.89844   , 0.44922   , 1.25      , 29.2969   , 90.7266   , 90.75     , 30.4922   , 385       , 2.38      , 0         , 2.35294   , 0         , 9         
  117.250, 0.793763  , 0         , 1         , 0         , 3.88889   , 789.25    , 985.078   , 985.078   , 982.109   , 0.976565  , 0.89844   , 0.44922   , 1.25      , 28.4297   , 90.7266   , 90.75     , 30.4453   , 385       , 2.32      , 0         , 2.35294   , 0         , 12        
  117.300, 0.793763  , 0         , 1         , 0         , 4.22223   , 789.75    , 985.078   , 985.078   , 982.109   , 1.01563   , 0.859377  , 0.44922   , 1.25      , 28.3828   , 90.7266   , 90.75     , 30.3984   , 385       , 2.34      , 0         , 2.35294   , 0         , 13.5      
  117.350, 0.793763  , 0         , 1         , 0         , 4.19445   , 793.25    , 985.078   , 985.078   , 982.109   , 1.01563   , 0.859377  , 0.44922   , 1.25      , 28.3125   , 90.7266   , 90.75     , 30.375    , 385       , 2.34      , 0         , 2.35294   , 0         , 12        
  117.400, 0.793763  , 0         , 1         , 0         , 4.83334   , 796.5     , 985.078   , 985.078   , 979.453   , 0.976565  , 0.859377  , 0.468751  , 1.21094   , 29.0391   , 90.7266   , 90.75     , 30.2109   , 385       , 2.444     , 0         , 2.7451    , 0         , 9.75      
  117.450, 0.792573  , 0         , 1         , 0         , 5.27778   , 797.5     , 985.078   , 985.078   , 979.453   , 0.976565  , 0.859377  , 0.468751  , 1.21094   , 29.4844   , 90.0469   , 90.75     , 30.1172   , 385       , 2.584     , 0         , 2.7451    , 0         , 7.5       
  117.500, 0.792573  , 0         , 1         , 0         , 5.08334   , 801.25    , 985.078   , 985.078   , 982.109   , 0.976565  , 0.820315  , 0.488283  , 1.17188   , 29.8594   , 90.7266   , 90.75     , 30.0234   , 385       , 2.532     , 0         , 2.7451    , 0         , 5.25      
  117.550, 0.792573  , 0         , 1         , 0         , 4.33334   , 801.5     , 985.078   , 985.078   , 982.109   , 0.976565  , 0.820315  , 0.488283  , 1.17188   , 29.6953   , 90.7266   , 90.75     , 29.8359   , 385       , 2.38      , 0         , 2.35294   , 0         , 4.5       
  117.600, 0.792573  , 0         , 1         , 0         , 4.5       , 800.5     , 985.078   , 985.078   , 982.109   , 0.937502  , 0.781252  , 0.488283  , 1.17188   , 29.6484   , 90.75     , 90.75     , 29.7891   , 385       , 2.396     , 0         , 2.35294   , 0         , 5.25      
  117.650, 0.792573  , 0         , 1         , 0         , 4.61111   , 801.25    , 985.078   , 985.078   , 982.109   , 0.937502  , 0.781252  , 0.488283  , 1.17188   , 29.6953   , 90.7266   , 90.75     , 29.7656   , 385       , 2.436     , 0         , 2.35294   , 0         , 4.5       
  117.700, 0.792573  , 0         , 1         , 0         , 4.5       , 803.5     , 985.078   , 985.078   , 979.453   , 0.976565  , 0.781252  , 0.507814  , 1.21094   , 29.7188   , 90.7266   , 90.75     , 29.6016   , 385       , 2.432     , 0         , 2.35294   , 0         , 4.5       
  117.750, 0.792573  , 0         , 1         , 0         , 4.33334   , 801       , 985.078   , 985.078   , 982.109   , 0.976565  , 0.781252  , 0.507814  , 1.21094   , 29.5547   , 90.75     , 90.75     , 29.5547   , 385       , 2.388     , 0         , 2.35294   , 0         , 4.5       
  117.800, 0.792573  , 0         , 1         , 0         , 4.19445   , 799.75    , 985.078   , 985.078   , 982.109   , 0.976565  , 0.820315  , 0.527345  , 1.17188   , 29.2969   , 90.75     , 90.75     , 29.5547   , 385       , 2.368     , 0         , 2.35294   , 0         , 5.25      
  117.850, 0.792573  , 0         , 1         , 0         , 4.5       , 791.25    , 985.078   , 985.078   , 982.109   , 0.976565  , 0.820315  , 0.527345  , 1.17188   , 29.1328   , 90.7266   , 90.75     , 29.5547   , 385       , 2.396     , 0         , 2.35294   , 0         , 7.5       
  117.900, 0.792573  , 0         , 1         , 0         , 4.36111   , 790.25    , 985.078   , 985.078   , 982.109   , 1.01563   , 0.781252  , 0.527345  , 1.17188   , 29.0859   , 90.7266   , 90.75     , 29.8125   , 385       , 2.38      , 0         , 2.35294   , 0         , 7.5       
  117.950, 0.792573  , 0         , 1         , 0         , 4.52778   , 792.25    , 985.078   , 985.078   , 982.109   , 1.01563   , 0.781252  , 0.527345  , 1.17188   , 29.1797   , 90.7266   , 90.75     , 29.8125   , 385       , 2.412     , 0         , 2.35294   , 0         , 7.5       
  118.000, 0.792573  , 0         , 1         , 0         , 4.30556   , 793.5     , 985.078   , 985.078   , 982.109   , 0.976565  , 0.781252  , 0.546876  , 1.21094   , 29.0156   , 90.7266   , 90.75     , 29.7422   , 385       , 2.372     , 0         , 2.35294   , 0         , 7.5       
  118.050, 0.792573  , 0         , 1         , 0         , 4.38889   , 792.75    , 985.078   , 985.078   , 982.109   , 0.976565  , 0.781252  , 0.546876  , 1.21094   , 29.0156   , 90.7266   , 90.75     , 29.6953   , 385       , 2.384     , 0         , 2.35294   , 0         , 7.5       
  118.100, 0.792573  , 0         , 1         , 0         , 4.77778   , 792.5     , 985.078   , 985.078   , 982.109   , 0.976565  , 0.781252  , 0.566408  , 1.25      , 29.2969   , 90.7266   , 90.75     , 29.6719   , 385       , 2.5       , 0         , 2.35294   , 0         , 7.5       
  118.150, 0.792573  , 0         , 1         , 0         , 4.44445   , 792.25    , 985.078   , 985.078   , 982.109   , 0.976565  , 0.781252  , 0.566408  , 1.25      , 29.2266   , 90.7266   , 90.75     , 29.6719   , 385       , 2.408     , 0         , 2.35294   , 0         , 6.75      
  118.200, 0.792573  , 0         , 1         , 0         , 4.72223   , 792       , 985.078   , 985.078   , 982.109   , 1.01563   , 0.742189  , 0.566408  , 1.25      , 29.4609   , 90.7266   , 90.75     , 29.6719   , 385       , 2.492     , 0         , 2.35294   , 0         , 6.75      
  118.250, 0.792573  , 0         , 1         , 0         , 4.61111   , 793       , 985.078   , 985.078   , 982.109   , 1.01563   , 0.742189  , 0.566408  , 1.25      , 29.5547   , 90.7266   , 90.75     , 29.6484   , 385       , 2.46      , 0         , 2.35294   , 0         , 5.25      
  118.300, 0.792573  , 0         , 1         , 0         , 4.02778   , 790.5     , 985.078   , 985.078   , 982.109   , 0.976565  , 0.742189  , 0.585939  , 1.21094   , 29.1328   , 90.7266   , 90.75     , 29.625    , 385       , 2.364     , 0         , 2.35294   , 0         , 6         
  118.350, 0.792573  , 0         , 1         , 0         , 4.30556   , 789.5     , 985.078   , 985.078   , 979.453   , 0.976565  , 0.742189  , 0.585939  , 1.21094   , 29.1328   , 90.7266   , 90.75     , 29.6719   , 385       , 2.408     , 0         , 2.35294   , 0         , 7.5       
  118.400, 0.792573  , 0         , 1         , 0         , 4.5       , 791.5     , 985.078   , 985.078   , 982.109   , 0.976565  , 0.703127  , 0.566408  , 1.25      , 29.2031   , 90.7266   , 90.75     , 29.6953   , 385       , 2.416     , 0         , 2.35294   , 0         , 7.5       
  118.450, 0.792573  , 0         , 1         , 0         , 4.36111   , 790       , 985.078   , 985.078   , 982.109   , 0.976565  , 0.703127  , 0.566408  , 1.25      , 29.1563   , 90.7266   , 90.75     , 29.625    , 385       , 2.396     , 0         , 2.35294   , 0         , 7.5       
  118.500, 0.792573  , 0         , 1         , 0         , 4.55556   , 789.25    , 985.078   , 985.078   , 982.109   , 1.01563   , 0.742189  , 0.566408  , 1.25      , 29.25     , 90.7266   , 90.75     , 29.7188   , 385       , 2.436     , 0         , 2.35294   , 0         , 7.5       
  118.550, 0.792573  , 0         , 1         , 0         , 4.94445   , 790.75    , 985.078   , 985.078   , 982.109   , 1.01563   , 0.742189  , 0.566408  , 1.25      , 29.625    , 90.7266   , 90.75     , 29.6719   , 385       , 2.564     , 0         , 2.35294   , 0         , 7.5       
  118.600, 0.792573  , 0         , 1         , 0         , 4.38889   , 789.5     , 985.078   , 985.078   , 982.109   , 0.976565  , 0.742189  , 0.546876  , 1.28907   , 29.5547   , 90.7266   , 90.75     , 29.6484   , 385       , 2.428     , 0         , 2.35294   , 0         , 6         
  118.650, 0.792573  , 0         , 1         , 0         , 3.97223   , 786.75    , 985.078   , 985.078   , 982.109   , 0.976565  , 0.742189  , 0.546876  , 1.28907   , 29.2031   , 90.7266   , 90.75     , 29.6953   , 385       , 2.356     , 0         , 2.35294   , 0         , 6         
  118.700, 0.792573  , 0         , 1         , 0         , 4.38889   , 786.25    , 985.078   , 985.078   , 979.453   , 0.976565  , 0.703127  , 0.566408  , 1.28907   , 29.2734   , 90.7266   , 90.75     , 29.7656   , 385       , 2.428     , 0         , 2.35294   , 0         , 8.25      
  118.750, 0.792573  , 0         , 1         , 0         , 4.83334   , 785.75    , 985.078   , 985.078   , 982.109   , 0.976565  , 0.703127  , 0.566408  , 1.28907   , 29.5781   , 90.7266   , 90.75     , 29.7891   , 385       , 2.544     , 0         , 2.35294   , 0         , 7.5       
  118.800, 0.792573  , 0         , 1         , 0         , 4.27778   , 784.75    , 985.078   , 985.078   , 982.109   , 0.937502  , 0.664064  , 0.566408  , 1.25      , 29.6719   , 90.7266   , 90.75     , 29.7891   , 385       , 2.412     , 0         , 2.35294   , 0         , 6         
  118.850, 0.792573  , 0         , 1         , 0         , 4.47223   , 784       , 985.078   , 985.078   , 982.109   , 0.937502  , 0.664064  , 0.566408  , 1.25      , 29.6719   , 90.7266   , 90.75     , 29.8594   , 385       , 2.452     , 0         , 2.35294   , 0         , 6.75      
  118.900, 0.792573  , 0         , 1         , 0         , 4.47223   , 782.25    , 985.078   , 985.078   , 982.109   , 0.937502  , 0.664064  , 0.546876  , 1.25      , 29.6953   , 90.7266   , 90.75     , 29.9063   , 385       , 2.448     , 0         , 2.35294   , 0         , 6.75      
  118.950, 0.792573  , 0         , 1         , 0         , 4.44445   , 780.25    , 985.078   , 985.078   , 982.109   , 0.937502  , 0.664064  , 0.546876  , 1.25      , 29.5313   , 90.7266   , 90.75     , 29.9766   , 385       , 2.436     , 0         , 2.35294   , 0         , 8.25      
  119.000, 0.792573  , 0         , 1         , 0         , 4.36111   , 780.5     , 985.078   , 985.078   , 979.453   , 0.937502  , 0.664064  , 0.546876  , 1.25      , 29.5547   , 90.7266   , 90.75     , 30.0703   , 385       , 2.436     , 0         , 2.35294   , 0         , 8.25      
  119.050, 0.792573  , 0         , 1         , 0         , 4.16667   , 779.25    , 985.078   , 985.078   , 982.109   , 0.937502  , 0.664064  , 0.546876  , 1.25      , 29.3672   , 90.7266   , 90.75     , 30.1172   , 385       , 2.388     , 0         , 2.35294   , 0         , 9         
  119.100, 0.792573  , 0         , 1         , 0         , 4.13889   , 779.5     , 985.078   , 985.078   , 982.109   , 0.89844   , 0.703127  , 0.546876  , 1.21094   , 29.2031   , 90.7266   , 90.75     , 30.1875   , 385       , 2.384     , 0         , 2.35294   , 0         , 9.75      
  119.150, 0.792573  , 0         , 1         , 0         , 5.08334   , 784       , 985.078   , 985.078   , 982.109   , 0.89844   , 0.703127  , 0.546876  , 1.21094   , 29.9766   , 90.7266   , 90.75     , 30.1172   , 385       , 2.64      , 0         , 2.35294   , 0         , 8.25      
  119.200, 0.792573  , 0         , 1         , 0         , 4.25      , 784.25    , 985.078   , 985.078   , 979.453   , 0.937502  , 0.703127  , 0.527345  , 1.17188   , 29.8594   , 90.7266   , 90.75     , 30.0469   , 385       , 2.44      , 0         , 2.35294   , 0         , 6.75      
